1356,06;TimeToKill;1252,08

1796,02;TimeToKill;1698,08

1898,22;TimeToKill;1864,26

1915,32;TimeToKill;1898,26

1990,5;TimeToKill;1972,74

2111,64;TimeToKill;2092,28

2151,62;TimeToKill;2111,68

2331,74;TimeToKill;2290,06

3901,98;TimeToKill;3830,76

4287,88;TimeToKill;4248,12

5447,4;TimeToKill;5379,46

6306;TimeToKill;6295,44

6724,7;TimeToKill;6638,08

7712,64;TimeToKill;7688,12

8775,819;TimeToKill;8718,08

9555,859;TimeToKill;9540,84

9585,1;TimeToKill;9574,06

9772,899;TimeToKill;9750,779

9843,34;TimeToKill;9822,1

10386,7;TimeToKill;10359,48

10958,76;TimeToKill;10918,72

11003,24;TimeToKill;10958,8

11400,22;TimeToKill;11360,06

11456,5;TimeToKill;11400,26

11509,68;TimeToKill;11478,88

11634,92;TimeToKill;11509,72

11698,1;TimeToKill;11678,9

11932,8;TimeToKill;11876,6

12071,36;TimeToKill;11932,84

12142,64;TimeToKill;12118,46

12460,9;TimeToKill;12428,72

12479,44;TimeToKill;12472,16

13475,8;TimeToKill;13408,18

14772,8;TimeToKill;14748,12

15018,28;TimeToKill;14996,12

15286,62;TimeToKill;15248,74

16200,68;TimeToKill;16172,74

16216,78;TimeToKill;16200,72

16291,1;TimeToKill;16260,1

