272,42;TimeToHit;268,72

717,68;TimeToHit;614,06

733,6;TimeToHit;717,68

877,1;TimeToHit;826,78

1137,98;TimeToHit;1094,9

1368,36;TimeToHit;1320,2

1475,34;TimeToHit;1459,04

1498,76;TimeToHit;1475,34

1825,22;TimeToHit;1811,38

1825,22;TimeToHit;1825,22

1884,44;TimeToHit;1882,8

1950,32;TimeToHit;1932,76

182,88;TimeToHit;141,14

201,58;TimeToHit;182,88

215,1;TimeToHit;201,58

1089,72;TimeToHit;1060,72

1186,66;TimeToHit;1114,08

1561,76;TimeToHit;1537,92

1562,44;TimeToHit;1561,76

1595,44;TimeToHit;1586,72

1643,98;TimeToHit;1602,18

1683,1;TimeToHit;1656,1

1895,76;TimeToHit;1845,4

1985,84;TimeToHit;1928,72

1986,24;TimeToHit;1985,84

2099,1;TimeToHit;2055,38

2099,78;TimeToHit;2099,1

2404,42;TimeToHit;2311,54

2574,22;TimeToHit;2530,12

2575,7;TimeToHit;2574,22

2584,28;TimeToHit;2575,7

2589,56;TimeToHit;2584,28

2610,04;TimeToHit;2589,56

2649,2;TimeToHit;2610,08

2649,6;TimeToHit;2649,2

2730,02;TimeToHit;2683,56

3363,46;TimeToHit;3311,38

3364,14;TimeToHit;3363,46

3367,02;TimeToHit;3364,14

3369;TimeToHit;3367,02

3369,84;TimeToHit;3369

3450,1;TimeToHit;3438,74

3453,38;TimeToHit;3450,1

3464,3;TimeToHit;3453,38

3466,3;TimeToHit;3464,3

3533,06;TimeToHit;3522,78

3636,72;TimeToHit;3624,1

3658,22;TimeToHit;3641,9

3807,38;TimeToHit;3678,72

3870,44;TimeToHit;3824,12

3875,62;TimeToHit;3870,44

3931,36;TimeToHit;3895,58

3944,42;TimeToHit;3931,4

3983,12;TimeToHit;3973,34

3983,76;TimeToHit;3983,12

4027,1;TimeToHit;3983,76

4056,8;TimeToHit;4027,14

4112,58;TimeToHit;4065,4

4113;TimeToHit;4112,58

4205,88;TimeToHit;4170,72

4206,76;TimeToHit;4205,88

4218,22;TimeToHit;4206,8

4224,22;TimeToHit;4218,22

4319,38;TimeToHit;4284,76

4332,54;TimeToHit;4319,38

4616,8;TimeToHit;4572,86

4662,84;TimeToHit;4654,08

4663,26;TimeToHit;4662,84

4674,2;TimeToHit;4663,26

4697,44;TimeToHit;4674,2

4705,56;TimeToHit;4697,44

4715,34;TimeToHit;4705,56

4738,46;TimeToHit;4715,38

4740,22;TimeToHit;4738,46

4752,68;TimeToHit;4740,22

4753,36;TimeToHit;4752,68

4800,9;TimeToHit;4786,74

4801,74;TimeToHit;4800,9

4831,74;TimeToHit;4801,74

4838,1;TimeToHit;4831,74

4847;TimeToHit;4838,1

4879,54;TimeToHit;4847

4880,32;TimeToHit;4879,54

4893,24;TimeToHit;4880,34

4919,3;TimeToHit;4893,28

4935,9;TimeToHit;4919,3

4936,6;TimeToHit;4935,9

4954,5;TimeToHit;4936,72

4974,9;TimeToHit;4954,5

4978,9;TimeToHit;4974,9

4979,56;TimeToHit;4978,9

4981,1;TimeToHit;4979,56

4987,84;TimeToHit;4981,1

4998,66;TimeToHit;4988,72

5046,04;TimeToHit;5036,78

5053,24;TimeToHit;5046,04

5056,22;TimeToHit;5053,24

