13,04;TimeToHit;0

19,66;TimeToHit;13,04

20,18;TimeToHit;19,66

38,64;TimeToHit;20,18

117,96;TimeToHit;38,66

119,84;TimeToHit;117,96

120,34;TimeToHit;119,84

193,7;TimeToHit;120,36

254,02;TimeToHit;203,7

254,02;TimeToHit;254,02

254,66;TimeToHit;254,02

254,66;TimeToHit;254,66

256,56;TimeToHit;254,66

270,5;TimeToHit;256,58

271,06;TimeToHit;270,5

279,74;TimeToHit;271,06

280,86;TimeToHit;279,74

324,04;TimeToHit;293,6

376,18;TimeToHit;325,06

409,14;TimeToHit;379,72

409,14;TimeToHit;409,14

454,74;TimeToHit;409,14

469;TimeToHit;454,74

470,72;TimeToHit;469

474,76;TimeToHit;470,72

11,22;TimeToHit;0

544,64;TimeToHit;540,88

674,46;TimeToHit;583,88

782,92;TimeToHit;782,76

836,92;TimeToHit;802,82

871,02;TimeToHit;848,06

935,32;TimeToHit;871,02

935,98;TimeToHit;935,32

1023,58;TimeToHit;982,78

1133,32;TimeToHit;1110,1

1495,56;TimeToHit;1370,86

1540,64;TimeToHit;1535,44

1588,64;TimeToHit;1540,64

1589,34;TimeToHit;1588,64

1697,32;TimeToHit;1696,28

2284,4;TimeToHit;2271,6

2518,52;TimeToHit;2514,12

2565,98;TimeToHit;2518,52

3204,1;TimeToHit;3177,38

3301,58;TimeToHit;3292,82

3405,36;TimeToHit;3387,38

3464,2;TimeToHit;3432,9

3467,22;TimeToHit;3464,2

3482,98;TimeToHit;3467,22

3487,18;TimeToHit;3482,98

3488,52;TimeToHit;3487,18

3637,98;TimeToHit;3632,92

3779,32;TimeToHit;3637,98

3783,38;TimeToHit;3779,32

3816,42;TimeToHit;3808,72

3873,1;TimeToHit;3830,8

3900,9;TimeToHit;3874,1

3912,22;TimeToHit;3900,94

3916,78;TimeToHit;3912,22

4311,98;TimeToHit;4287,46

4446,64;TimeToHit;4366,74

4479,32;TimeToHit;4446,64

4835,32;TimeToHit;4791,44

5078,84;TimeToHit;5058,08

5270,72;TimeToHit;5229,46

5466,88;TimeToHit;5442,16

6013,98;TimeToHit;5998,1

6208;TimeToHit;6198,12

6589,44;TimeToHit;6566,74

6589,44;TimeToHit;6589,44

6718,32;TimeToHit;6710,26

7068,32;TimeToHit;7039,44

7096,9;TimeToHit;7068,32

7098,22;TimeToHit;7096,9

7173,76;TimeToHit;7116,82

7175,78;TimeToHit;7173,76

7178,36;TimeToHit;7175,78

7210,9;TimeToHit;7178,4

7225,58;TimeToHit;7210,9

7225,58;TimeToHit;7225,58

7983,32;TimeToHit;7978,18

8215,8;TimeToHit;8169,38

8408,16;TimeToHit;8393,399

8408,16;TimeToHit;8408,16

8408,78;TimeToHit;8408,16

8408,78;TimeToHit;8408,78

8436,46;TimeToHit;8408,78

8437,56;TimeToHit;8436,46

8438,479;TimeToHit;8437,56

8439,08;TimeToHit;8438,479

8458,66;TimeToHit;8442,8

8476,54;TimeToHit;8458,66

8478,24;TimeToHit;8476,54

8724,14;TimeToHit;8668,14

9003,58;TimeToHit;8983,64

9043,319;TimeToHit;9007,66

9188;TimeToHit;9102,74

9188,38;TimeToHit;9188

9269,16;TimeToHit;9220,819

9302,899;TimeToHit;9269,2

9412,5;TimeToHit;9403,38

9436,66;TimeToHit;9429,46

9499,58;TimeToHit;9462,08

9604;TimeToHit;9592,06

9671,979;TimeToHit;9662,1

9959,819;TimeToHit;9940,74

