18,18333;Winner;1
8,233334;Winner;1
44,73334;Winner;1
9,366667;Winner;1
27,58333;Winner;1
42,3;Winner;1
42,31667;Winner;1
17,4;Winner;1
17,41667;Winner;1
24,05;Winner;1
36,7;Winner;1
36,71667;Winner;1
54,15;Winner;1
59,68334;Winner;1
61,5;Winner;1
61,51667;Winner;1
66,76667;Winner;1
69,86667;Winner;1
77,86667;Winner;1
79,73334;Winner;1
85,35001;Winner;1
87,75001;Winner;1
103,75;Winner;1
127,5;Winner;1
127,5167;Winner;1
131,3667;Winner;1
139,0667;Winner;1
157,3333;Winner;1
163,4833;Winner;1
6,266667;Winner;1
8,133334;Winner;1
7,566667;Winner;1
