210,42;TimeToHit;128,82

866,16;TimeToHit;828,78

868,92;TimeToHit;866,16

874,22;TimeToHit;868,92

875,54;TimeToHit;874,22

876,52;TimeToHit;875,54

876,52;TimeToHit;876,52

877,02;TimeToHit;876,52

1087,1;TimeToHit;1016,82

1269,98;TimeToHit;1203,42

1695,06;TimeToHit;1634,88

2385,56;TimeToHit;2342,76

2386,22;TimeToHit;2385,56

2462,92;TimeToHit;2443,58

2463,84;TimeToHit;2462,92

2508,42;TimeToHit;2467,38

2510,64;TimeToHit;2508,42

2791,98;TimeToHit;2782,06

2828,44;TimeToHit;2791,98

2875,8;TimeToHit;2828,44

3081,78;TimeToHit;3081,46

3308,32;TimeToHit;3289,4

3316,44;TimeToHit;3308,32

3349,76;TimeToHit;3349,46

3368,1;TimeToHit;3349,76

3368,1;TimeToHit;3368,1

3370,1;TimeToHit;3368,1

3371,1;TimeToHit;3370,14

3376,48;TimeToHit;3371,1

3413,32;TimeToHit;3387,48

3474,34;TimeToHit;3456,82

3476,14;TimeToHit;3474,34

3477,18;TimeToHit;3476,14

3477,58;TimeToHit;3477,18

3530,64;TimeToHit;3517,52

3698,46;TimeToHit;3680,76

3700,66;TimeToHit;3698,46

4153,76;TimeToHit;4114,72

4327,76;TimeToHit;4290,8

4373,96;TimeToHit;4327,76

4539,32;TimeToHit;4524,14

4791,82;TimeToHit;4706,08

4928,92;TimeToHit;4902,72

5003,58;TimeToHit;4991,88

5005,1;TimeToHit;5003,58

5022,38;TimeToHit;5015,38

5333,74;TimeToHit;5329,4

5412,02;TimeToHit;5333,74

5415,32;TimeToHit;5412,02

6246,06;TimeToHit;6125,4

6282,3;TimeToHit;6246,1

6936,94;TimeToHit;6871,42

7080;TimeToHit;7058,08

7108,7;TimeToHit;7080

7138,64;TimeToHit;7134,92

7209,44;TimeToHit;7159,38

7421,34;TimeToHit;7400,08

7441,56;TimeToHit;7421,34

7442,74;TimeToHit;7441,56

7443,58;TimeToHit;7442,74

7547,36;TimeToHit;7496,74

7564,02;TimeToHit;7547,36

7565,32;TimeToHit;7564,02

7575,3;TimeToHit;7565,32

7903,32;TimeToHit;7826,8

8668,22;TimeToHit;8628,06

9683,76;TimeToHit;9614,74

9864,22;TimeToHit;9834,92

